comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
S_vs_Tumor	0.0381064011321296	0.00117158079352543	1101	1008.51173795991	untreated
S_vs_S	1.42160750148579	0.000419257863652418	394	14.9241233732841	untreated
N_vs_N	0.440632591366809	0.0525833933625305	27340	9912.10560556841	Ad-IL12
B_vs_N	-0.0782816237173486	0.000100012498287845	52	62.2709946216878	Ad-IL12
CD8_vs_N	-0.0594135934250898	0.00088472443733105	460	527.43812580394	Ad-IL12
CD4_vs_N	-0.0571015694146639	0.00150018478167866	780	889.602977418974	Ad-IL12
M_vs_N	-0.202147153592476	0.0357928658432972	18610	29641.0462527544	Ad-IL12
DC_vs_N	-0.152040849202087	0.000269264092983438	140	198.686882305886	Ad-IL12
Endo_vs_N	-0.0987017582223472	0.00553914329145987	2880	3614.88313036504	Ad-IL12
CD45+_vs_N	-0.0956872080078406	0.00152518785816778	793	988.463074161773	Ad-IL12
Mo_vs_N	-0.0682988058339097	0.0231970852335081	12061	14115.0404447455	Ad-IL12
N_vs_NK	-0.0460158658073961	0.00254839068064569	1325	1473.0984646188	Ad-IL12
N_vs_Treg	-0.0550972928914494	0.000657773435352868	342	388.260782903462	Ad-IL12
N_vs_Tumor	-0.154680587462994	0.0133804927411637	6957	9933.50688349458	Ad-IL12
N_vs_S	0.0408846872705834	9.42425575595858e-05	49	44.5976812375002	Ad-IL12
B_vs_B	1.0096651639417	7.69344663570276e-06	4	0.391206159970277	Ad-IL12
B_vs_CD8	0.479712941325055	1.92333280922205e-05	10	3.3135337739702	Ad-IL12
B_vs_CD4	0.331868755289756	2.30799552443931e-05	12	5.58876836332069	Ad-IL12
B_vs_M	-0.0245004965641486	0.000338503381722544	176	186.214463932825	Ad-IL12
B_vs_DC	0.380846653791013	5.77013305961648e-06	3	1.24821408001537	Ad-IL12
B_vs_Endo	0.148937192347243	6.15462267661189e-05	32	22.7098435919139	Ad-IL12
B_vs_CD45+	0.206924010752099	1.92333280922205e-05	10	6.20983888027644	Ad-IL12
B_vs_Mo	-0.0447114791168565	0.000153865278418261	80	88.6751657615387	Ad-IL12
B_vs_NK	0.31240422777053	3.65431502769971e-05	19	9.25447228043665	Ad-IL12
B_vs_Treg	-0.0861916981685817	3.84681948353019e-06	2	2.43917751546265	Ad-IL12
B_vs_Tumor	-0.0876514514878398	9.80891847117583e-05	51	62.4054442447718	Ad-IL12
B_vs_S	-3.44743216115185	1.92331357608629e-10	0	0.280176793810589	Ad-IL12
CD8_vs_CD8	0.534094566845912	0.000184638295635641	96	28.0657801300352	Ad-IL12
CD4_vs_CD8	0.227888703010778	0.000153865278418261	80	47.3371194568262	Ad-IL12
CD8_vs_M	-0.0561358665117484	0.00266571280878695	1386	1577.2448866604	Ad-IL12
CD8_vs_DC	0.121956343615034	2.69265823965656e-05	14	10.572429410596	Ad-IL12
CD8_vs_Endo	0.120734027475728	0.000488521840657275	254	192.353396861401	Ad-IL12
CD45+_vs_CD8	0.218553702650929	0.000167328473450865	87	52.5976146752716	Ad-IL12
CD8_vs_Mo	0.0727252887236145	0.00170790264789598	888	751.082643191479	Ad-IL12
CD8_vs_NK	0.192122810731514	0.000234644448613885	122	78.3857965422316	Ad-IL12
CD8_vs_Treg	0.203386130920513	6.34695403422051e-05	33	20.6599432861903	Ad-IL12
CD8_vs_Tumor	-0.133158483158687	0.000748169173428924	389	528.576920159888	Ad-IL12
CD8_vs_S	-0.375274450860441	1.9235059074439e-06	1	2.37311004776767	Ad-IL12
CD4_vs_CD4	0.492225320830572	0.000476981959200757	248	79.8411042945421	Ad-IL12
CD4_vs_M	-0.0842814390048842	0.00421398023753642	2191	2660.25848084694	Ad-IL12
CD4_vs_DC	0.211199993042563	5.577628603786e-05	29	17.8319772918999	Ad-IL12
CD4_vs_Endo	0.106923632969674	0.000798175326407167	415	324.432660804964	Ad-IL12
CD4_vs_CD45+	0.159219551518415	0.000246184330070403	128	88.7137131942007	Ad-IL12
CD4_vs_Mo	0.103033133757216	0.00308884179552594	1606	1266.81277477318	Ad-IL12
CD4_vs_NK	0.22898612802799	0.000430822433374686	224	132.209323861522	Ad-IL12
CD4_vs_Treg	0.407236661351279	0.000171175100603037	89	34.8460722908263	Ad-IL12
CD4_vs_Tumor	-0.143952862551234	0.00123092088102658	640	891.523723758983	Ad-IL12
CD4_vs_S	-0.602299159125864	1.9235059074439e-06	1	4.00260364382864	Ad-IL12
M_vs_M	0.103176083498388	0.216195832653039	112408	88638.2427629052	Ad-IL12
DC_vs_M	-0.00897374442304759	0.00111936869361358	582	594.150960713723	Ad-IL12
Endo_vs_M	-0.16547136413593	0.0142036709517286	7385	10809.9048102613	Ad-IL12
CD45+_vs_M	-0.0428774698017595	0.00515063394909044	2678	2955.88857365577	Ad-IL12
M_vs_Mo	-0.101273357608743	0.064296373040896	33430	42209.4541090404	Ad-IL12
M_vs_NK	-0.0721341247795876	0.0071758831447093	3731	4405.13665432475	Ad-IL12
M_vs_Treg	-0.0528579776318726	0.00197716654854806	1028	1161.05056605803	Ad-IL12
M_vs_Tumor	0.0183212962207124	0.059593871347365	30985	29705.0443873709	Ad-IL12
M_vs_S	-0.18552013586832	0.000167328473450865	87	133.364391475381	Ad-IL12
DC_vs_DC	0.93130772464946	6.53928539182914e-05	34	3.98265300747564	Ad-IL12
DC_vs_Endo	-0.0607562968889619	0.000121168947624794	63	72.4598675249068	Ad-IL12
CD45+_vs_DC	0.16543577073503	5.577628603786e-05	29	19.8136152190877	Ad-IL12
DC_vs_Mo	-0.0251739775124271	0.000513524917146397	267	282.934170718731	Ad-IL12
DC_vs_NK	0.0860686556449393	6.9239481070464e-05	36	29.528069303486	Ad-IL12
DC_vs_Treg	0.222819892449446	2.50032688204794e-05	13	7.7826374684098	Ad-IL12
DC_vs_Tumor	0.0588291657801809	0.000438515687679031	228	199.115868170012	Ad-IL12
DC_vs_S	0.0487278735674979	1.9235059074439e-06	1	0.893954785769506	Ad-IL12
Endo_vs_Endo	0.596481570446403	0.0100127706694366	5206	1318.32534540963	Ad-IL12
CD45+_vs_Endo	0.0785950566468184	0.000830871657200634	432	360.486321873813	Ad-IL12
Endo_vs_Mo	0.0590943080744288	0.0113437036640883	5898	5147.66726854348	Ad-IL12
Endo_vs_NK	0.0807442303281136	0.00124438407605919	647	537.229827951551	Ad-IL12
Endo_vs_Treg	0.0969216451838366	0.000340426695298631	177	141.596287423691	Ad-IL12
Endo_vs_Tumor	-0.115767934562009	0.00533719536597081	2775	3622.68804302659	Ad-IL12
Endo_vs_S	0.0192108563641299	3.26965231248245e-05	17	16.2644963617286	Ad-IL12
CD45+_vs_CD45+	0.31587540058588	0.000392356161852961	204	98.5723203385214	Ad-IL12
CD45+_vs_Mo	0.0883124680508076	0.00331771611108021	1725	1407.59156783932	Ad-IL12
CD45+_vs_NK	0.254577784880157	0.000507754976418138	264	146.901525752719	Ad-IL12
CD45+_vs_Treg	0.102278910770657	9.42425575595858e-05	49	38.7184582486301	Ad-IL12
CD45+_vs_Tumor	-0.118525723232654	0.00145017862870042	754	990.597269842457	Ad-IL12
CD45+_vs_S	0.130051679854431	1.15400737878753e-05	6	4.44740631816324	Ad-IL12
Mo_vs_Mo	0.215368246418468	0.0634770414574832	33004	20100.1053343173	Ad-IL12
Mo_vs_NK	0.0636795493840029	0.00467172886864495	2429	2097.72224334513	Ad-IL12
Mo_vs_Treg	0.0749257032846576	0.00126361721182005	657	552.891269712886	Ad-IL12
Mo_vs_Tumor	-0.145652912106328	0.0194543170144442	10115	14145.5163007864	Ad-IL12
Mo_vs_S	0.0360212346332743	0.000132708829081312	69	63.5080072245745	Ad-IL12
NK_vs_NK	0.43202414682263	0.00113860182937444	592	218.926146755658	Ad-IL12
NK_vs_Treg	0.19305360965055	0.000173098414179124	90	57.7018028183108	Ad-IL12
NK_vs_Tumor	-0.0958167143996954	0.00227720346641752	1184	1476.27903905055	Ad-IL12
NK_vs_S	-0.043219646911279	1.15400737878753e-05	6	6.6279333948594	Ad-IL12
Treg_vs_Treg	0.650428419959099	0.000130785515505225	68	15.2083161277179	Ad-IL12
Treg_vs_Tumor	-0.173419528809363	0.000501985035689879	261	389.099078746283	Ad-IL12
S_vs_Treg	0.234865846408061	5.77013305961648e-06	3	1.74690740010108	Ad-IL12
Tumor_vs_Tumor	0.247029004515602	0.0338156994870805	17582	9954.9543690294	Ad-IL12
S_vs_Tumor	-0.288519231431638	4.42364045813422e-05	23	44.6939723192346	Ad-IL12
S_vs_S	2.47569333651608	0.000115399006896535	60	0.200658997281498	Ad-IL12
N_vs_N	0.659733470188786	0.0242657466719828	18816	4119.01939135426	Ad-empty
B_vs_N	0.0132074119702156	5.41647417826037e-05	42	40.7420532872259	Ad-empty
CD8_vs_N	-0.076343729954819	0.000393338388722129	305	363.616608431213	Ad-empty
CD4_vs_N	0.0603920783087601	0.000637079146408709	494	429.867843335476	Ad-empty
M_vs_N	-0.209226141751808	0.0217277476713099	16848	27275.6116397398	Ad-empty
DC_vs_N	0.115871972088498	0.00017281103652951	134	102.620269385927	Ad-empty
Endo_vs_N	-0.102037034022572	0.00274820941272051	2131	2695.38311920358	Ad-empty
CD45+_vs_N	-0.00837498016495998	0.000731222402023102	567	578.040297197266	Ad-empty
Mo_vs_N	-0.038398617556102	0.00543967481638131	4218	4607.92289381608	Ad-empty
N_vs_NK	0.137234189257264	0.000825365657637495	640	466.601201302197	Ad-empty
N_vs_Treg	0.0602152247946535	0.000461688971565456	358	311.650568291786	Ad-empty
N_vs_Tumor	-0.113296970656318	0.0154175702778684	11955	15518.3861627528	Ad-empty
N_vs_S	0.101653128649649	9.02756443323716e-06	7	5.53925190245254	Ad-empty
B_vs_B	1.89985934708154	4.12684053970704e-05	32	0.402987883364493	Ad-empty
B_vs_CD8	0.444111555284326	1.28964653488972e-05	10	3.59660536386893	Ad-empty
B_vs_CD4	0.485362658546468	1.67653662645571e-05	13	4.25190971822074	Ad-empty
B_vs_M	-0.178170300514063	0.00023084455026441	179	269.788587351756	Ad-empty
B_vs_DC	0.595588622232184	5.15866351757717e-06	4	1.0150378248878	Ad-empty
B_vs_Endo	0.0792817554258603	4.12684053970704e-05	32	26.6605791909069	Ad-empty
B_vs_CD45+	0.356739501422202	1.67653662645571e-05	13	5.7175134062265	Ad-empty
B_vs_Mo	0.180095440947741	8.89848500235436e-05	69	45.5778966414525	Ad-empty
B_vs_NK	0.767170444123395	3.48202372043038e-05	27	4.61524678598016	Ad-empty
B_vs_Treg	0.78983888760117	2.45031680958771e-05	19	3.08259875809022	Ad-empty
B_vs_Tumor	-0.110548304340695	0.00015346653195121	119	153.495493927925	Ad-empty
B_vs_S	-2.73870019147274	1.28963363855333e-10	0	0.0547898600950478	Ad-empty
CD8_vs_CD8	0.600716722069241	0.00016507323469819	128	32.0991540376186	Ad-empty
CD4_vs_CD8	0.458242062669161	0.000140570195565677	109	37.9476454020516	Ad-empty
CD8_vs_M	-0.0612703197614102	0.00269662406717838	2091	2407.8219729061	Ad-empty
CD8_vs_DC	0.247039671433563	2.06342671802171e-05	16	9.059057694346	Ad-empty
CD8_vs_Endo	0.114891454634783	0.000399786556914896	310	237.941600926845	Ad-empty
CD45+_vs_CD8	0.422526099363653	0.000174100670168063	135	51.02793466926	Ad-empty
CD8_vs_Mo	0.166619325441876	0.000769911411179702	597	406.775772427492	Ad-empty
CD8_vs_NK	0.457086647589166	0.000152176898312657	118	41.1903732872819	Ad-empty
CD8_vs_Treg	0.411741162062658	9.15641173006503e-05	71	27.5117235174417	Ad-empty
CD8_vs_Tumor	-0.0960940502513962	0.00141601786409492	1098	1369.92386019596	Ad-empty
CD8_vs_S	0.310742436571842	1.28976260191718e-06	1	0.488991140523307	Ad-empty
CD4_vs_CD4	0.769728010833175	0.000340463409541443	264	44.8617365389822	Ad-empty
CD4_vs_M	-0.164726645347336	0.00251220645686525	1948	2846.52904908418	Ad-empty
CD4_vs_DC	0.331955451860449	2.96617026500904e-05	23	10.7096252025486	Ad-empty
CD4_vs_Endo	0.263488159662813	0.000665451086456882	516	281.294749630675	Ad-empty
CD4_vs_CD45+	0.486672725490348	0.00023858235209573	185	60.3252649013362	Ad-empty
CD4_vs_Mo	0.296134237335392	0.00122644171922758	951	480.890641296456	Ad-empty
CD4_vs_NK	0.560486537127351	0.000228265282987303	177	48.6952920208447	Ad-empty
CD4_vs_Treg	0.601734641205505	0.000167652501975297	130	32.5243813969565	Ad-empty
CD4_vs_Tumor	-0.173158092714438	0.00140183189407083	1087	1619.5250757575	Ad-empty
CD4_vs_S	0.238051189736317	1.28976260191718e-06	1	0.578085714769196	Ad-empty
M_vs_M	0.0612705905424578	0.268220583542562	207982	180615.559102116	Ad-empty
DC_vs_M	-0.0801652873464055	0.000728643134745995	565	679.538100745805	Ad-empty
Endo_vs_M	-0.21821762057745	0.0139267537917008	10799	17848.4770753982	Ad-empty
CD45+_vs_M	-0.0843525547126801	0.00406492535768346	3152	3827.70780141646	Ad-empty
M_vs_Mo	-0.0854181542296115	0.0323246672793026	25065	30513.0671589945	Ad-empty
M_vs_NK	-0.166468126769463	0.00271596857175668	2106	3089.77257647005	Ad-empty
M_vs_Treg	-0.0984826561292084	0.00212144746438359	1645	2063.70960182252	Ad-empty
M_vs_Tumor	-0.00396000208050792	0.131320814275572	101828	102760.738427014	Ad-empty
M_vs_S	-0.133066404528656	3.48202372043038e-05	27	36.6802069403005	Ad-empty
DC_vs_DC	1.0694502381278	3.86891381199637e-05	30	2.55665698271399	Ad-empty
DC_vs_Endo	0.248487508367929	0.00015346653195121	119	67.1521339208869	Ad-empty
CD45+_vs_DC	0.385671855675697	4.51373063127304e-05	35	14.4011584744693	Ad-empty
DC_vs_Mo	0.0573271100611786	0.00016894213561385	131	114.800694958009	Ad-empty
DC_vs_NK	0.466095027930781	4.38476726741771e-05	34	11.6247913457104	Ad-empty
DC_vs_Treg	0.62840801889809	4.25580390356237e-05	33	7.76438813070634	Ad-empty
DC_vs_Tumor	-0.133967375634429	0.000366256082312509	284	386.621381729631	Ad-empty
DC_vs_S	-3.13989042938835	1.28963363855333e-10	0	0.13800360435771	Ad-empty
Endo_vs_Endo	0.78439533515227	0.0138455068724719	10736	1763.79120101666	Ad-empty
CD45+_vs_Endo	0.17349439773165	0.000727353501107442	564	378.255092111299	Ad-empty
Endo_vs_Mo	0.18248082414198	0.00591941852992315	4590	3015.30932548003	Ad-empty
Endo_vs_NK	0.184544453376402	0.000602259038167769	467	305.332139011017	Ad-empty
Endo_vs_Treg	0.0814406928840573	0.000317250004047483	246	203.936325870925	Ad-empty
Endo_vs_Tumor	-0.196239059699725	0.00833490233493353	6463	10154.8432105375	Ad-empty
Endo_vs_S	0.394969551778337	1.16068317103438e-05	9	3.62474770141299	Ad-empty
CD45+_vs_CD45+	0.488817787599154	0.000322408538601696	250	81.1189638692249	Ad-empty
CD45+_vs_Mo	0.234262102916644	0.00143020383411901	1109	646.650298513841	Ad-empty
CD45+_vs_NK	0.524334181425289	0.000282429895806543	219	65.4802202775369	Ad-empty
CD45+_vs_Treg	0.404491167744624	0.000143149462842783	111	43.7353093057063	Ad-empty
CD45+_vs_Tumor	-0.13634062693496	0.00205180724790171	1591	2177.76409802001	Ad-empty
CD45+_vs_S	-3.89061539466481	1.28963363855333e-10	0	0.777347837367537	Ad-empty
Mo_vs_Mo	0.430798233382311	0.0179259077048546	13900	5154.85638157517	Ad-empty
Mo_vs_NK	0.314558524296897	0.0013889355576853	1077	521.984033936673	Ad-empty
Mo_vs_Treg	0.218043268920625	0.000742829104770082	576	348.641667363057	Ad-empty
Mo_vs_Tumor	-0.200818569404196	0.0140995646992669	10933	17360.3278063026	Ad-empty
Mo_vs_S	0.0529417619092327	9.02756443323716e-06	7	6.19672869457732	Ad-empty
NK_vs_NK	0.78205224538202	0.000412682893300429	320	52.8564350810379	Ad-empty
NK_vs_Treg	0.538540247423414	0.00015733543286687	122	35.3036768549053	Ad-empty
NK_vs_Tumor	-0.206378369126744	0.00140956969590215	1093	1757.91782894014	Ad-empty
NK_vs_S	0.50344857824829	2.57939624047051e-06	2	0.627484686628303	Ad-empty
Treg_vs_Treg	0.785820783882883	0.000185707372915043	144	23.5799027604626	Ad-empty
Treg_vs_Tumor	-0.156967284622441	0.00105492044529999	818	1174.14204864988	Ad-empty
S_vs_Treg	0.854810528788806	3.86902987902384e-06	3	0.41910727755596	Ad-empty
Tumor_vs_Tumor	0.111817796825743	0.0975401507473059	75634	58465.4468007103	Ad-empty
S_vs_Tumor	-0.0890523577084774	2.19239008187705e-05	17	20.8691054612295	Ad-empty
S_vs_S	2.42894331530624	2.57939624047051e-06	2	0.00744917873007049	Ad-empty
